trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
919,False,"{'a': 0.01, 'e': 0.2836806361813845}",25,11,11.226147130721511,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.01, 'e': 0.28234145684287626}",20,12,13.192908529420407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.01, 'e': 0.2810017270652509}",30,17,-1.0728632038297055,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
922,False,"{'a': 0.01, 'e': 0.27966144946037985}",20,15,8.166227132284087,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.01, 'e': 0.2783206266412028}",20,6,22.447032840662274,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.01, 'e': 0.27697926122172245}",20,8,-20.053342655606233,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
925,False,"{'a': 0.01, 'e': 0.27563735581699916}",35,14,16.014041549723522,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
926,False,"{'a': 0.01, 'e': 0.2742949130431466}",25,12,2.4738700023075673,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
927,False,"{'a': 0.01, 'e': 0.2729519355173254}",20,6,-16.01705518385038,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 0}",1
928,False,"{'a': 0.01, 'e': 0.27160842585773876}",25,13,-12.955339689668035,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
929,False,"{'a': 0.01, 'e': 0.27026438668362773}",25,19,10.539338318323477,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.01, 'e': 0.2689198206152657}",30,17,-32.21098746356182,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
931,False,"{'a': 0.01, 'e': 0.26757473027395273}",25,14,-34.5005161638299,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
932,False,"{'a': 0.01, 'e': 0.2662291182820112}",30,7,-13.748186353955088,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
933,False,"{'a': 0.01, 'e': 0.26488298726278076}",30,20,19.15971097792081,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.01, 'e': 0.2635363398406124}",25,15,15.382049616439945,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.01, 'e': 0.2621891786408647}",20,0,-18.396316736726618,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
936,False,"{'a': 0.01, 'e': 0.260841506289897}",30,1,-3.0672151125284737,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 0}",1
937,False,"{'a': 0.01, 'e': 0.2594933254150653}",20,0,-94.08283968688121,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
938,False,"{'a': 0.01, 'e': 0.25814463864471754}",20,3,-0.784528535658872,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
939,False,"{'a': 0.01, 'e': 0.25679544860818765}",25,8,-23.67603622807985,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
940,False,"{'a': 0.01, 'e': 0.2554457579357905}",20,11,17.96253349058307,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.01, 'e': 0.25409556925881716}",20,0,31.48816620800409,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
942,False,"{'a': 0.01, 'e': 0.2527448852095295}",30,7,21.456735012731524,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
943,False,"{'a': 0.01, 'e': 0.25139370842115516}",30,8,-8.316709401323376,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
944,False,"{'a': 0.01, 'e': 0.25004204152788223}",25,15,17.61837266532114,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.01, 'e': 0.24868988716485474}",20,11,9.272791461538281,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.01, 'e': 0.247337247968167}",25,11,24.89854286438971,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.01, 'e': 0.24598412657485813}",25,3,-56.12121578773495,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 2}",1
948,False,"{'a': 0.01, 'e': 0.2446305256229073}",25,10,-34.94367327579215,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
949,False,"{'a': 0.01, 'e': 0.24327644775122925}",20,12,-13.375042633703746,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
950,False,"{'a': 0.01, 'e': 0.2419218955996679}",20,7,-18.16649815791247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
951,False,"{'a': 0.01, 'e': 0.24056687180899172}",20,3,13.246116019270925,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.01, 'e': 0.23921137902088938}",25,3,8.101578550814692,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
953,False,"{'a': 0.01, 'e': 0.237855419877963}",25,1,25.631050468630125,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
954,False,"{'a': 0.01, 'e': 0.23649899702372454}",25,8,30.7737112228534,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.01, 'e': 0.23514211310258995}",30,16,0.6258358957907268,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
956,False,"{'a': 0.01, 'e': 0.2337847707598737}",20,11,-4.253111894413253,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
957,False,"{'a': 0.01, 'e': 0.23242697264178386}",25,11,25.95166299767527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.01, 'e': 0.23106872139541781}",20,5,2.778490361063654,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
959,False,"{'a': 0.01, 'e': 0.22971001966875565}",20,0,7.195630761756451,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
960,False,"{'a': 0.01, 'e': 0.22835087011065588}",30,21,-6.4418101255091695,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
961,False,"{'a': 0.01, 'e': 0.22699127537085015}",20,8,7.190787262515473,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
962,False,"{'a': 0.01, 'e': 0.22563123809993754}",30,8,-27.987468639843662,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
963,False,"{'a': 0.01, 'e': 0.22427076094938114}",20,3,20.323587932615116,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
964,False,"{'a': 0.01, 'e': 0.22290984657150018}",20,0,-11.621091888073384,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
965,False,"{'a': 0.01, 'e': 0.2215484976194672}",20,3,21.6959593834785,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.01, 'e': 0.22018671674730156}",25,3,11.420380443240292,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
967,False,"{'a': 0.01, 'e': 0.21882450660986466}",20,13,-8.004805412459895,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
968,False,"{'a': 0.01, 'e': 0.2174618698628549}",20,13,7.473405203099753,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.01, 'e': 0.2160988091628021}",25,16,19.881036198936243,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.01, 'e': 0.21473532716706312}",30,23,14.695413956759268,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.01, 'e': 0.21337142653381602}",25,5,-20.544333494313282,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",1
972,False,"{'a': 0.01, 'e': 0.2120071099220547}",25,13,19.040532904277473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.01, 'e': 0.21064237999158403}",20,10,15.611108138267333,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.01, 'e': 0.2092772394030152}",25,10,26.032563854584943,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.01, 'e': 0.20791169081775945}",20,0,13.752219451762356,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
976,False,"{'a': 0.01, 'e': 0.20654573689802344}",25,14,-33.013865984686525,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
977,False,"{'a': 0.01, 'e': 0.2051793803068046}",25,14,-3.8279380191834624,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
978,False,"{'a': 0.01, 'e': 0.20381262370788486}",30,18,23.07628997598354,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.01, 'e': 0.20244546976582592}",20,0,-3.124361075670626,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
980,False,"{'a': 0.01, 'e': 0.20107792114596457}",20,0,-9.968308087937528,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
981,False,"{'a': 0.01, 'e': 0.199709980514407}",25,16,15.144683045472968,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.01, 'e': 0.19834165053802327}",20,0,7.120741251683389,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
983,False,"{'a': 0.01, 'e': 0.1969729338844425}",25,14,-38.19521057499442,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
984,False,"{'a': 0.01, 'e': 0.19560383322204825}",25,0,28.383522350597243,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
985,False,"{'a': 0.01, 'e': 0.19423435121997207}",25,3,32.42532183408563,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.01, 'e': 0.19286449054808927}",20,8,24.165575914975324,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.01, 'e': 0.19149425387701283}",20,0,15.062697998294356,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
988,False,"{'a': 0.01, 'e': 0.19012364387809016}",20,7,-1.5075727654557252,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
989,False,"{'a': 0.01, 'e': 0.18875266322339515}",30,24,8.968701901813427,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.01, 'e': 0.18738131458572452}",20,16,6.306334012968718,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.01, 'e': 0.186009600638593}",20,0,0.16330913207640052,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
992,False,"{'a': 0.01, 'e': 0.18463752405622696}",25,19,9.325566634199808,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.01, 'e': 0.1832650875135599}",20,4,27.812783908945732,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.01, 'e': 0.18189229368622706}",25,15,16.38684694083798,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.01, 'e': 0.18051914525055984}",20,0,9.772930051996678,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
996,False,"{'a': 0.01, 'e': 0.17914564488358226}",20,12,16.209319688308348,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.01, 'e': 0.17777179526300307}",25,15,12.316322461997277,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.01, 'e': 0.17639759906721247}",20,14,11.636392512794075,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.01, 'e': 0.17502305897527604}",25,14,20.755657798920016,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.01, 'e': 0.17364817766693041}",20,0,29.18509503989746,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1001,False,"{'a': 0.01, 'e': 0.1722729578225769}",20,8,18.249904411314294,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.01, 'e': 0.17089740212327667}",25,19,11.538240304279217,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.01, 'e': 0.1695215132507464}",20,0,-35.48640478869553,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1004,False,"{'a': 0.01, 'e': 0.16814529388735147}",25,11,3.235537344458261,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1005,False,"{'a': 0.01, 'e': 0.16676874671610234}",20,10,15.748141413630027,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.01, 'e': 0.1653918744206477}",20,8,-33.96463301599803,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1007,False,"{'a': 0.01, 'e': 0.16401467968527103}",20,16,6.51305475176299,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.01, 'e': 0.1626371651948837}",25,7,-63.05540839408715,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1009,False,"{'a': 0.01, 'e': 0.16125933363502049}",25,11,26.17284520331076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.01, 'e': 0.1598811876918349}",35,21,5.631652067528286,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1011,False,"{'a': 0.01, 'e': 0.15850273005209284}",25,14,19.61225770669279,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.01, 'e': 0.15712396340316775}",20,6,24.693541933715593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.01, 'e': 0.155744890433036}",30,18,10.730282780839346,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1014,False,"{'a': 0.01, 'e': 0.15436551383027108}",20,12,13.60606979409016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.01, 'e': 0.1529858362840379}",25,15,22.169496263302328,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.01, 'e': 0.1516058604840888}",20,0,-30.184831667617782,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1017,False,"{'a': 0.01, 'e': 0.15022558912075706}",20,9,-13.934881268956646,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1018,False,"{'a': 0.01, 'e': 0.14884502488495227}",25,7,30.166719346795205,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.01, 'e': 0.14746417046815488}",20,4,-6.235211220395299,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1020,False,"{'a': 0.01, 'e': 0.14608302856241143}",25,18,9.94860199572191,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.01, 'e': 0.14470160186032896}",20,10,-34.25203538565568,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1022,False,"{'a': 0.01, 'e': 0.1433198930550693}",25,11,16.157029726178937,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.01, 'e': 0.14193790484034446}",20,0,17.226975999140862,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1024,False,"{'a': 0.01, 'e': 0.14055563991041098}",25,0,1.9621535023965295,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1025,False,"{'a': 0.01, 'e': 0.1391731009600657}",20,14,12.533008296913131,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.01, 'e': 0.1377902906846382}",30,12,-14.569442140818069,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1027,False,"{'a': 0.01, 'e': 0.13640721177998827}",25,18,4.762445222620819,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.01, 'e': 0.13502386694249946}",25,0,37.154260714305295,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1029,False,"{'a': 0.01, 'e': 0.13364025886907224}",25,14,21.00917157939927,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.01, 'e': 0.13225639025712224}",30,15,24.26102263487088,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.01, 'e': 0.13087226380457231}",20,6,10.03931834136732,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1032,False,"{'a': 0.01, 'e': 0.12948788220984692}",30,8,25.718228861362313,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.01, 'e': 0.1281032481718693}",35,12,0.1982540817698044,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1034,False,"{'a': 0.01, 'e': 0.12671836439005477}",25,18,7.741164610891746,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.01, 'e': 0.12533323356430426}",30,11,22.725087873493738,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1036,False,"{'a': 0.01, 'e': 0.12394785839500183}",25,15,16.585532842427664,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.01, 'e': 0.12256224158300685}",25,14,2.6278274076322354,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1038,False,"{'a': 0.01, 'e': 0.1211763858296504}",25,9,-13.76048921747954,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1039,False,"{'a': 0.01, 'e': 0.11979029383672964}",30,19,7.5131508578657265,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1040,False,"{'a': 0.01, 'e': 0.11840396830650095}",30,12,31.05632070090869,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.01, 'e': 0.11701741194167753}",20,10,17.828182513909386,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.01, 'e': 0.11563062744542155}",20,6,12.802995542083849,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1043,False,"{'a': 0.01, 'e': 0.11424361752134099}",20,11,17.290836913351143,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.01, 'e': 0.1128563848734818}",20,9,-11.19349125419627,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1045,False,"{'a': 0.01, 'e': 0.11146893220632546}",20,0,19.275584584325262,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1046,False,"{'a': 0.01, 'e': 0.11008126222478191}",25,17,10.701269891893393,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.01, 'e': 0.10869337763418505}",25,16,16.75108994753927,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.01, 'e': 0.10730528114028665}",20,8,-42.701132357103724,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1049,False,"{'a': 0.01, 'e': 0.10591697544925185}",20,14,11.57927665968926,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.01, 'e': 0.10452846326765344}",25,0,-3.6282608427582055,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
1051,False,"{'a': 0.01, 'e': 0.10313974730246764}",30,6,8.831794652641864,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 0}",1
1052,False,"{'a': 0.01, 'e': 0.10175083026106635}",25,11,15.52960214949579,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1053,False,"{'a': 0.01, 'e': 0.10036171485121491}",30,8,27.637359014221254,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1054,False,"{'a': 0.01, 'e': 0.09897240378106507}",25,19,10.629347702386985,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.01, 'e': 0.09758289975914944}",30,11,24.7782358204479,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1056,False,"{'a': 0.01, 'e': 0.09619320549437742}",25,12,13.729151564715448,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1057,False,"{'a': 0.01, 'e': 0.09480332369602953}",25,19,1.3323594531207616,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.01, 'e': 0.09341325707375057}",25,8,20.516336307172704,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1059,False,"{'a': 0.01, 'e': 0.09202300833754702}",20,11,15.771852364140482,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.01, 'e': 0.09063258019778034}",20,9,-20.89550573378445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1061,False,"{'a': 0.01, 'e': 0.08924197536516044}",25,8,6.7963486425359765,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1062,False,"{'a': 0.01, 'e': 0.0878511965507433}",25,18,12.858358532897403,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.01, 'e': 0.08646024646592293}",20,8,18.28749249819947,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.01, 'e': 0.08506912782242791}",20,2,24.534339201034136,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1065,False,"{'a': 0.01, 'e': 0.08367784333231544}",20,9,23.070422336355577,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.01, 'e': 0.0822863957079656}",35,25,18.628260436434605,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.01, 'e': 0.08089478766207675}",20,2,-10.51041967759051,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1068,False,"{'a': 0.01, 'e': 0.07950302190765975}",30,14,29.038844007567445,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.01, 'e': 0.07811110115803382}",25,14,22.17783454639637,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.01, 'e': 0.07671902812681836}",20,12,15.834995050036953,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.01, 'e': 0.07532680552793275}",30,20,21.095928387667552,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.01, 'e': 0.07393443607558485}",25,17,17.169412025067043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.01, 'e': 0.07254192248427083}",20,8,17.827610139967373,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.01, 'e': 0.07114926746876696}",20,8,17.11828331730452,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.01, 'e': 0.06975647374412546}",25,18,9.435328899476549,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.01, 'e': 0.06836354402566873}",20,11,19.86802197125533,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.01, 'e': 0.06697048102898522}",20,2,22.672432664929577,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.01, 'e': 0.06557728746992163}",25,17,15.271982203153915,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.01, 'e': 0.06418396606458031}",30,19,21.37671406629595,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.01, 'e': 0.06279051952931351}",20,12,12.366451421905861,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.01, 'e': 0.06139695058071549}",25,18,12.142021411806832,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.01, 'e': 0.06000326193562062}",25,11,27.339505092278028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.01, 'e': 0.05860945631109668}",30,18,10.439450642965877,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1084,False,"{'a': 0.01, 'e': 0.05721553642443819}",25,16,14.087993694776255,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.01, 'e': 0.05582150499316372}",20,13,13.081822508513682,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.01, 'e': 0.05442736473500933}",30,18,19.357254212035254,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.01, 'e': 0.05303311836792168}",20,10,15.684155224278062,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.01, 'e': 0.0516387686100563}",20,11,16.466359345551776,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.01, 'e': 0.0502443181797696}",20,12,15.230983416609204,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.01, 'e': 0.04884976979561317}",30,18,23.933606758400487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.01, 'e': 0.04745512617633111}",25,15,-0.7797953303494438,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1092,False,"{'a': 0.01, 'e': 0.046060390040852286}",25,15,6.559259215484446,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1093,False,"{'a': 0.01, 'e': 0.04466556410828618}",20,0,30.428619077880228,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1094,False,"{'a': 0.01, 'e': 0.04327065109791709}",25,16,16.561993715292726,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.01, 'e': 0.041875653729199526}",20,9,12.630956523229559,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1096,False,"{'a': 0.01, 'e': 0.04048057472175225}",25,6,-6.37129871358635,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1097,False,"{'a': 0.01, 'e': 0.0390854167953536}",20,15,-13.38773553186154,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1098,False,"{'a': 0.01, 'e': 0.03769018266993448}",20,12,16.5327464101209,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.01, 'e': 0.036294875065575855}",30,5,36.66299378755111,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.01, 'e': 0.03489949670250108}",25,10,33.24936781851404,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.01, 'e': 0.03350405030107169}",20,9,19.458751971320964,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.01, 'e': 0.03210853858178161}",20,10,17.726729074787755,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
